logFC	AveExpr	t	pvalue	padj	dispersion
AT1G01030.1	-2.24295584699144	1.46115148394896	-5.13499241928067	0.00167140303106007	0.00713878302951595	0.436798278137603
AT1G01040.2	1.23418525789216	5.7928953166693	3.70164861923964	0.00867219053550127	0.0259230568965209	0.33341502255978
AT1G01100.1	-2.41367298664808	7.13404587246989	-7.89983658154935	0.000143144617784722	0.00117718311757942	0.305534546408895
AT1G01110.2	-2.29236916372237	2.55782564817872	-4.73751436188403	0.00256097507909711	0.00988292761092404	0.483875929150899
AT1G01130.1	-2.45976008362298	0.732183650445532	-5.53568661433811	0.00111054093679143	0.00525991612658284	0.444345978193905
AT1G01140.3	1.56634463085422	6.8492234600776	5.38082069111391	0.00129744645322084	0.00589880040087351	0.291097719245866
AT1G01150.1	-4.90105839173275	-1.30269355818351	-8.72881159580335	7.84911023076294e-05	0.000773029736456628	0.561480602249347
AT1G01180.1	3.26187534867658	2.39878349250851	7.64637817632135	0.000173843300495111	0.00135061830851768	0.426590900091455
AT1G01225.1	-1.90514262708122	1.65048125806473	-4.67847661925451	0.00273368605493031	0.0104006176077686	0.407214309726485
AT1G01240.1	1.30531258783223	4.85124147580368	5.02344237776763	0.00187992651354158	0.00784475293409501	0.259844244179883
AT1G01250.1	-1.33759888521384	3.72952650992105	-4.75675970682493	0.00250733516073304	0.00973540474857348	0.281199591245837
AT1G01280.1	-9.30594285144485	0.957483767176609	-16.4034141314119	1.51762337972866e-06	0.00011430281145662	0.567317436290553
AT1G01300.1	-1.99488603138854	6.28368755492925	-6.09085848037339	0.000651319775233655	0.0035167036836379	0.32752132360597
AT1G01360.1	1.46812140011999	5.1316609603	5.70898981192944	0.00093643380055178	0.00463019004528202	0.257159576121895
AT1G01370.1	-5.32356163136569	0.825327255146007	-10.0965507821746	3.21953643046943e-05	0.000426401643103778	0.52726537470246
AT1G01390.1	3.98565677741672	2.64560984505328	10.7426278558417	2.1925986705733e-05	0.000335085306488038	0.371013203743196
AT1G01400.1	-4.30334719354039	-1.72672187599918	-6.01261243442036	0.00070065690169441	0.00371136175714403	0.715720036918571
AT1G01420.1	4.78162342471462	2.21444320368648	11.8540143102989	1.18630959167875e-05	0.000238444643910535	0.403375877533765
AT1G01440.1	1.47317945123705	4.23643740312528	4.89578002882072	0.00215515472974277	0.00868278397438367	0.300908015181374
AT1G01460.1	-7.30627469837787	-0.975218291905298	-9.28280546422869	5.39573197730869e-05	0.000599295573372867	0.787076140562529
AT1G01470.1	3.31624554821488	4.95515680806874	11.7529968782247	1.25162912901129e-05	0.000248549772802782	0.282161697358998
AT1G01550.1	1.30575010197188	7.51705724300798	4.29435455424164	0.00423170810940263	0.0147236747829643	0.304062015718325
AT1G01560.2	1.49894005805116	1.88246289064821	3.41727841364024	0.0124694338205007	0.0347069505931292	0.438635626546571
AT1G01570.1	-1.73967938839668	1.98693396619877	-4.4484644103976	0.00354204012614758	0.012765598421	0.391074138826524
AT1G01600.1	-5.17058767570454	4.51489822781055	-11.5678813572295	1.38233769948956e-05	0.000259238578832083	0.446977931051574
AT1G01620.1	-1.96141527270509	7.77775723093982	-4.21404239117034	0.00464930684027549	0.0158516425051347	0.46544744704392
AT1G01680.1	3.98271987184637	-0.312419084910609	7.73832519969965	0.000161913124664228	0.00128749962357503	0.514674657508701
AT1G01690.1	-1.76545579117995	2.82648773506909	-4.30348891836424	0.00418690932357431	0.0146119591540792	0.41023825660297
AT1G01740.1	1.32526264856418	2.92193814535005	3.68211077466835	0.00888782396094443	0.0264394095189406	0.35991927719327
AT1G01790.1	1.76954598772916	7.54879388599147	5.06609860262603	0.00179692425353613	0.00755917732568166	0.34929165942643
AT1G01830.2	1.0545649125345	6.02145409875137	4.04403227672986	0.00569245925501644	0.0186102857118547	0.260770646812755
AT1G01880.1	-2.27474843813326	1.84844250571135	-4.86982146273862	0.00221647848314264	0.00886191787761298	0.467111259732717
AT1G01920.1	-1.84174891425934	3.77772039593583	-6.21205343948396	0.000582461360949505	0.00321497408827189	0.296479889009508
AT1G01970.1	0.88520056099174	4.88146141357721	3.46949359422607	0.0116544705779721	0.0329012133332029	0.255138260657086
AT1G01980.1	-6.14086630374548	0.755414278568495	-9.33947479481295	5.19854208451481e-05	0.000584826318960584	0.65751730570075
AT1G02040.1	-8.56079490753647	-0.990672130277945	-16.0170711291738	1.76690597135777e-06	0.000115484217774111	0.534479421268455
AT1G02050.1	-5.18658886823118	4.66740867180252	-13.5463130324079	5.12116348083458e-06	0.000166200490917036	0.382878267748788
AT1G02065.1	-7.07966332435884	0.807701131788422	-9.73225061691449	4.03767539998749e-05	0.000495693447033583	0.727443589672311
AT1G02070.1	-2.03634394614231	0.925069864114466	-4.00645861923808	0.00595642168780962	0.0192431564368715	0.508265313502618
AT1G02090.1	-0.950938998594109	4.98820869780807	-3.63368738886043	0.00944801203984565	0.0277598810986721	0.261700828064997
AT1G02180.1	-2.33858027586113	2.55059951674722	-6.37917349039944	0.000500611446413668	0.00287712212586393	0.366596123993281
AT1G02190.1	-8.4270517605823	2.8529460355348	-12.3954597391744	8.96336489193842e-06	0.00020790800940685	0.679849875511239
AT1G02205.3	-3.6361310286397	7.53454425918328	-7.44818149993089	0.000203126077058943	0.00150657501747285	0.488190443354991
AT1G02270.1	1.33154378224192	4.71621468969607	4.8730166294051	0.00220882596439034	0.00884017594210281	0.273248355896638
AT1G02280.1	-1.23834372575728	5.50217187896812	-4.70325553364594	0.00265966128673423	0.0101889020387579	0.263295012762644
AT1G02300.1	0.987309784672835	4.33358190701521	3.38827495670638	0.012948740097257	0.0357460447581125	0.291390101832988
AT1G02310.1	-5.26889295638189	-1.85310879445516	-9.00344249652279	6.50193036886115e-05	0.0006871845591187	0.585208708604157
AT1G02360.1	4.73340890733424	-1.58416768954983	6.12615499869584	0.000630358840799987	0.00342162961749441	0.772655753623914
AT1G02370.1	-1.184178976041	3.20152331786388	-3.11362388946059	0.0186194214035116	0.0479701861098087	0.380321778763763
AT1G02450.1	-2.30548882920961	1.70583897823595	-3.58357090195284	0.01006875607118	0.0292053920105628	0.643349578475829
AT1G02470.2	-1.14116043899355	3.65239239336946	-3.92783476589899	0.00655359094312699	0.020749226147505	0.290531681449783
AT1G02475.1	1.87554549382605	5.80711944515144	7.19995591675656	0.000248049699353346	0.00174386190538691	0.260494024617715
AT1G02510.1	-7.86378677877359	-2.13977713679042	-14.6418436612797	3.12855075548045e-06	0.000140361249100498	0.537076269948799
AT1G02520.1	-5.43550622682735	1.73029306866201	-12.443856912873	8.74644650114892e-06	0.000206104280656944	0.436802372840238
AT1G02530.1	-4.00979265546362	-0.489778160302664	-7.10740198274403	0.000267615645767263	0.00184196109326208	0.564171361799844
AT1G02560.1	1.18592013406769	7.97121395437595	3.80510102381239	0.00762200582667281	0.023389854596335	0.311665873427848
AT1G02630.1	-1.6089871282458	1.40315552727349	-3.77242448375814	0.00793779463961377	0.024154017964551	0.426512746689341
AT1G02640.1	-3.30715339579611	3.84981198516204	-6.21557761765893	0.000580586073145372	0.00320817204704	0.532074989523136
AT1G02660.1	-2.00125936139274	3.92679355926547	-5.16979239296981	0.00161176099958803	0.00695699346686364	0.387106330249194
AT1G02690.2	-3.53173569058488	3.47480527248647	-9.83522279992302	3.78449260773826e-05	0.000475060930552502	0.359090562809876
AT1G02720.1	-2.19170608476948	3.35763477289238	-5.61771777037959	0.00102395384298133	0.00495347808839982	0.390141722021999
AT1G02730.1	-5.19119744146699	4.19684773856743	-10.8114118024239	2.10733986071687e-05	0.00032936880407242	0.480159070465075
AT1G02750.1	0.923247369015583	3.56988201404735	3.26140285937493	0.0152936508167467	0.0409176912401403	0.28308289678526
AT1G02770.1	-3.09459158501535	0.178776512750671	-5.09922172958585	0.00173530243954784	0.00736442725726884	0.606875274134567
AT1G02780.1	-1.2560200734255	8.77441716854212	-3.6321726875904	0.00946614740747554	0.0278008881850801	0.345804063148425
AT1G02790.1	-8.47468432823547	5.16881599642676	-20.0209929890765	4.23235378733004e-07	0.000112180465798664	0.423289910388524
AT1G02800.1	-7.69102756862644	1.0601403334628	-8.9760047602224	6.62391312575637e-05	0.000693706581083837	0.856843080421436
AT1G02810.1	-4.50356848675025	0.508144917011941	-7.84813999720417	0.000148868146928512	0.00121078212899192	0.57383895908516
AT1G02813.1	-9.61331495306995	0.9303513642241	-19.5656375115836	4.90669116511979e-07	0.000112180465798664	0.491336658331654
AT1G02820.1	3.15686524914187	3.62626477133639	8.92049075623394	6.87880283978005e-05	0.000708431506084469	0.353889190113868
AT1G02870.1	-1.30032917781781	3.48834840798812	-4.14318799190826	0.00505587746274726	0.0169625581238817	0.313847496265529
AT1G02880.3	0.910526100692755	4.77743153758728	3.34518754400675	0.0136981487762743	0.0374368549124551	0.272189851455132
AT1G02900.1	-4.6980470296417	0.413245316665966	-9.76971231891167	3.94338725920441e-05	0.000488554104943891	0.480878748143635
AT1G02910.1	1.52206884858526	5.39185201718725	5.41122446583264	0.00125812149434968	0.0057739358256439	0.281279931778076
AT1G02920.1	7.64745444203119	2.75205702812418	10.78778807745	2.13618616630251e-05	0.000329984489735681	0.708899209655115
AT1G02980.1	-5.31401121906883	-0.847399114172541	-9.71043839936327	4.09376232196225e-05	0.000500141089333767	0.54724730238928
AT1G03050.1	-7.09568731829247	2.04670025191537	-13.6047140974582	4.98372787078881e-06	0.00016290793932621	0.521560928620924
AT1G03055.1	2.00639179842209	2.275091076535	5.7443555412488	0.000904815042776624	0.00451254458740096	0.349280573602153
AT1G03110.1	-2.5952754683009	3.03564489447079	-7.59793842041228	0.000180529189932518	0.00139011655164472	0.341576270390472
AT1G03120.1	-3.769983529393	-0.415369524484989	-6.58965737894617	0.000415438381523163	0.00251569619442379	0.572106152504684
AT1G03160.1	1.41366295252538	5.94023892154185	4.93281295637533	0.00207092923214912	0.00843544419274783	0.286583530538759
AT1G03170.1	-6.42864448372314	1.52218698907354	-9.31034539779786	5.29885378665107e-05	0.000591828890474363	0.690483994851971
AT1G03180.1	-2.14326574724865	1.33066319825912	-5.02300784336501	0.00188079387201559	0.00784673179171387	0.426689707458794
AT1G03200.1	1.44210108983057	2.57486727467479	3.42881125159772	0.012284235340912	0.0343054502825329	0.42058339873873
AT1G03270.1	-1.88965685290621	2.30250375298233	-4.39454749593401	0.00376799972021396	0.0134247601598983	0.43000032532464
AT1G03300.1	-1.09013557734962	3.04074522248361	-3.20135369067128	0.0165605371918328	0.0436345560147577	0.340523316910051
AT1G03310.2	1.25306509407098	6.34747965057221	4.54957390814567	0.0031578213757259	0.0116868082399617	0.275424714351263
AT1G03330.1	-0.889450719207742	4.70325156017193	-3.08253167617835	0.0194139292998436	0.0496009491673806	0.288545524473072
AT1G03360.1	-2.45965889040135	2.9487232450386	-5.33491231915591	0.00135947267229481	0.00612360980959878	0.461049543695315
AT1G03370.1	1.67943067950164	5.31663450455873	6.41426160310498	0.000485130364978563	0.00281966131467884	0.26182759348148
AT1G03380.1	2.59629274140132	5.94430289433598	7.32356955171794	0.000224403075121347	0.00161632048305927	0.35451192523901
